ID,V2,V5,V6,DrivingStyle
DR_23534,1728,8946,4,3
DR_75030,1683,23295,6,2
DR_5266,1549,22149,5,2
DR_46003,614,2159,2,2
DR_49143,1660,12668,6,2
DR_39741,957,2373,3,2
DR_31925,565,1773,2,2
DR_54777,538,1722,2,2
DR_43276,516,1649,2,1
DR_38124,1831,10983,4,2
DR_23429,981,5612,2,2
DR_31242,584,1697,2,2
DR_39900,520,1978,2,2
DR_34052,508,1293,2,2
DR_27252,733,2312,2,2
DR_43828,1715,13484,4,2
DR_19877,560,1264,2,2
DR_48885,586,1971,2,2
DR_40964,619,2524,2,2
DR_57832,1687,20244,6,2
DR_45352,535,1879,2,2
DR_48832,536,1095,2,2
DR_18681,620,2093,2,3
DR_4229,533,1672,2,2
DR_66483,527,1486,2,2
DR_71405,523,1625,2,2
DR_30522,554,1758,2,3
DR_13485,1707,12712,5,2
DR_54337,533,1125,2,2
DR_15035,598,2261,2,3
DR_4243,585,1840,2,2
DR_53839,503,1950,2,2
DR_70036,537,1525,2,3
DR_28917,579,1330,2,3
DR_54647,955,2840,4,2
DR_24728,592,1714,2,3
DR_61600,565,1556,2,2
DR_71688,520,1868,2,2
DR_39187,1722,29121,6,2
DR_29219,512,1328,2,1
DR_46306,590,1742,2,2
DR_53697,2019,29381,7,1
DR_12618,606,1676,2,3
DR_55809,2025,26761,6,1
DR_40124,1696,22848,6,3
DR_55261,887,3774,2,3
DR_38895,587,1216,2,3
DR_6357,2043,20490,6,1
DR_69557,535,1632,2,2
DR_38228,2076,22980,6,2
DR_54287,1685,10748,4,3
DR_30380,2023,11843,5,1
DR_30225,1730,18963,6,2
DR_50386,1974,7074,5,2
DR_52384,1988,19918,5,1
DR_32035,996,2079,3,2
DR_35052,1420,10004,6,1
DR_20658,1969,19397,6,1
DR_29121,511,1313,2,1
DR_55781,637,357,2,2
DR_43150,2050,16008,5,1
DR_64732,959,3440,4,1
DR_17254,1442,5914,5,2
DR_16076,902,5143,3,2
DR_20019,587,1797,2,1
DR_6606,641,1128,2,1
DR_4340,923,2235,4,3
DR_41998,908,2715,3,2
DR_42819,425,910,2,3
DR_13821,1550,3305,3,2
DR_18097,734,2636,2,2
DR_61480,585,1813,2,2
DR_72566,556,1749,2,2
DR_46163,1651,13054,5,2
DR_74771,576,1434,2,2
DR_20170,570,1852,2,2
DR_58500,568,1293,2,1
DR_57825,975,2315,4,2
DR_68532,593,1748,2,2
DR_49372,531,488,2,1
DR_51662,592,2376,2,2
DR_69178,551,1842,2,2
DR_53567,609,1740,2,1
DR_60183,576,2307,2,2
DR_64977,549,1860,2,3
DR_36951,589,2465,2,3
DR_36141,532,1390,2,2
DR_16952,626,2123,2,3
DR_28274,541,1954,2,1
DR_66105,580,1750,2,3
DR_38298,594,2152,2,3
DR_49324,551,1713,2,3
DR_61794,570,1422,2,3
DR_26436,562,1466,2,1
DR_62932,550,1299,2,1
DR_72593,714,3316,2,2
DR_47832,571,1900,2,1
DR_20385,565,1855,2,1
DR_60802,583,1863,2,1
DR_43601,571,1993,2,1
DR_17566,636,2371,2,2
DR_31039,573,1955,2,1
DR_40698,652,1934,2,1
DR_37517,918,2598,4,3
DR_12631,552,1425,2,1
DR_42620,558,1866,2,2
DR_50504,793,850,3,1
DR_4879,884,1722,3,2
DR_38513,584,1579,2,3
DR_69709,625,2375,2,2
DR_61370,576,1744,2,3
DR_60045,618,2485,2,2
DR_56481,1045,6574,3,2
DR_14044,590,1502,2,1
DR_61663,1013,7684,3,2
DR_15010,586,2323,2,1
DR_16371,538,1543,2,2
DR_68073,519,1580,2,1
DR_24196,574,2239,2,2
DR_25792,498,1162,2,1
DR_33909,462,2762,2,2
DR_53324,422,685,2,2
DR_39419,695,640,2,2
DR_37760,565,1482,2,2
DR_42756,658,3043,2,3
DR_72857,495,1427,2,2
DR_38471,567,1701,2,1
DR_15806,510,1145,2,3
DR_55531,586,2383,2,2
DR_40209,529,1724,2,2
DR_28973,502,1521,2,2
DR_20207,565,2056,2,2
DR_29867,583,1734,2,2
DR_5371,582,2335,2,2
DR_49302,565,1544,2,2
DR_24978,595,1960,2,2
DR_54351,570,2217,2,2
DR_64243,568,2202,2,2
DR_54424,505,1266,2,2
DR_72522,1701,14661,5,2
DR_56338,579,1448,2,2
DR_69275,552,1939,2,2
DR_67353,562,1262,2,2
DR_43414,543,2116,2,2
DR_15001,573,1024,2,2
DR_18277,590,1670,2,2
DR_64585,556,1974,2,3
DR_69742,549,820,2,3
DR_16011,514,1609,2,2
DR_42771,535,2015,2,2
DR_66274,527,1637,2,3
DR_73803,580,1451,2,3
DR_42152,536,2265,2,3
DR_65930,559,1926,2,2
DR_24656,577,2225,2,2
DR_6220,553,1393,2,2
DR_68462,532,1651,2,2
DR_71477,531,2121,2,3
DR_62145,530,1667,2,3
DR_35201,545,2557,2,3
DR_27546,557,1695,2,3
DR_6231,583,2078,2,3
DR_19974,567,1855,2,2
DR_33983,1695,22994,5,1
DR_53403,596,1568,2,3
DR_70749,634,2188,2,2
DR_11830,1690,22470,6,2
DR_35293,1690,13462,5,3
DR_33868,1635,6990,3,3
DR_56358,592,2229,2,3
DR_26983,561,1780,2,2
DR_5826,1694,20897,6,2
DR_69639,510,1079,2,2
DR_35038,1707,18725,6,1
DR_53318,2020,20453,5,1
DR_35734,1687,8228,5,1
DR_28294,1705,17798,6,1
DR_44263,574,2140,2,2
DR_67074,550,1487,2,2
DR_67263,1696,8924,5,1
DR_25563,480,1533,2,2
DR_15670,632,1741,2,3
DR_39902,1739,19127,6,2
DR_33802,626,2397,2,1
DR_75131,660,2160,2,3
DR_62409,1661,12169,4,1
DR_22826,620,1790,2,1
DR_41210,664,2281,2,3
DR_55342,561,1573,2,2
DR_26562,778,4402,2,2
DR_69615,622,2097,2,2
DR_6630,1097,7122,4,2
DR_15800,2093,26485,6,1
DR_18843,1036,10616,3,2
DR_39514,765,4751,2,2
DR_25654,589,1489,2,2
DR_5390,604,2340,2,2
DR_70890,1412,13062,3,2
DR_61825,607,2046,2,1
DR_22897,605,2060,2,2
DR_65570,588,2502,2,2
DR_45127,541,1231,2,2
DR_45222,522,1522,2,2
DR_44726,578,1620,2,2
DR_71548,1750,14875,5,2
DR_4388,1712,22464,5,1
DR_34888,529,1315,2,2
DR_39324,637,2161,2,2
DR_5982,780,2032,2,2
DR_67703,1175,444,2,3
DR_55294,1697,21806,6,3
DR_23893,1720,23422,6,1
DR_19427,1675,13243,6,2
DR_67102,1685,10793,5,2
DR_46697,1806,14146,3,2
DR_47333,542,1548,2,3
DR_64040,467,1235,2,2
DR_25505,1739,30288,6,2
DR_56017,1647,10115,5,3
DR_18486,1717,24571,6,1
DR_22711,1702,25980,6,2
DR_22714,1727,19673,6,1
DR_33989,1726,32690,6,2
DR_67349,2033,7168,4,1
DR_15709,1716,20608,6,2
DR_11248,1739,23831,5,3
DR_73535,2008,21758,6,2
DR_30902,1840,21290,5,1
DR_20349,1924,13034,4,3
DR_47605,1701,14142,5,1
DR_68969,626,2735,2,3
DR_30757,1635,26096,6,2
DR_34870,589,2017,2,2
DR_42267,2006,14932,6,2
DR_47998,1711,11129,5,2
DR_48733,1723,19814,6,2
DR_63397,597,1603,2,2
DR_16277,1651,11616,5,2
DR_32508,1712,14762,6,2
DR_19230,1990,17484,6,1
DR_16182,1729,21977,6,1
DR_38948,1735,23695,6,1
DR_45797,2065,24024,5,1
DR_24054,2031,23477,5,2
DR_50471,1489,11913,6,2
DR_14673,2140,24600,5,1
DR_36615,2042,18080,5,2
DR_74270,1955,22929,6,2
DR_66805,1697,16724,6,2
DR_11632,520,1615,2,2
DR_41051,2066,12072,5,2
DR_68905,619,2333,2,3
DR_68875,1667,10841,4,3
DR_43370,583,1884,2,2
DR_63705,607,2010,2,3
DR_26917,585,1540,2,3
DR_53228,1716,16822,4,2
DR_61665,1810,27449,6,3
DR_69662,619,1893,2,3
DR_50288,1726,12988,5,1
DR_66947,628,1867,2,2
DR_52138,567,2008,2,2
DR_6028,1729,13381,6,2
DR_31435,815,5329,2,2
DR_6321,589,2056,2,1
DR_73504,1679,12497,5,2
DR_15955,645,2742,2,2
DR_19065,1457,17813,6,2
DR_55368,1684,23489,5,2
DR_72263,1798,11658,5,2
DR_7350,1703,11270,4,2
DR_30215,1667,10257,4,2
DR_56265,2047,24399,6,1
DR_67536,1690,22074,5,3
DR_61635,1887,14878,5,1
DR_16098,1713,12632,6,3
DR_30744,1616,30779,6,1
DR_34256,617,2197,2,1
DR_6045,1955,20459,5,3
DR_6911,610,1938,2,2
DR_32077,1699,20270,6,3
DR_62073,1694,12419,6,2
DR_15348,1704,23722,5,1
DR_12287,1733,14864,6,2
DR_68267,1684,16052,4,3
DR_32233,1762,22830,6,1
DR_35749,1684,15857,4,3
DR_74906,587,2546,2,1
DR_27814,1694,18572,5,3
DR_67828,1727,18697,5,1
DR_25140,1684,22295,6,3
DR_53106,1955,16517,6,3
DR_34991,1112,13830,5,2
DR_52803,1695,15990,6,3
DR_14335,2070,24696,6,1
DR_7181,1694,18243,6,3
DR_37876,547,1194,2,3
DR_57113,2001,17926,6,1
DR_30320,1690,11486,6,2
DR_61931,1713,23459,6,1
DR_44990,646,2422,2,2
DR_39475,1705,14654,6,3
DR_52242,1751,20160,6,2
DR_36239,2003,18536,5,1
DR_66747,2050,21652,6,2
DR_24366,1671,11928,5,3
DR_27675,2014,13892,5,1
DR_21075,2094,20920,6,1
DR_11579,1704,14145,6,2
DR_38254,1964,24169,6,2
DR_16906,1760,18336,5,2
DR_18110,1667,18304,5,2
DR_66019,1680,16144,6,3
DR_65446,1707,19690,6,2
DR_49044,2023,19468,5,2
DR_66720,1462,8581,5,1
DR_74621,1714,15626,5,2
DR_61020,2027,19904,6,2
DR_7429,1689,15321,5,2
DR_34233,628,2076,2,3
DR_62704,1690,20910,6,2
DR_73352,1652,11666,5,2
DR_30838,522,1109,2,3
DR_13607,1710,13806,4,1
DR_45468,1660,11597,5,2
DR_38778,409,968,2,2
DR_37988,1723,25365,6,3
DR_44069,641,2176,2,2
DR_25769,1677,23756,6,2
DR_45103,1716,15121,5,3
DR_7435,1695,20747,5,2
DR_66590,1717,18450,6,3
DR_56583,574,1681,2,2
DR_15384,1720,28630,6,3
DR_50753,1711,18067,5,3
DR_5154,1450,8339,2,3
DR_69755,1703,25876,6,2
DR_65123,567,1648,2,2
DR_69933,1792,30086,6,2
DR_30009,1715,23115,6,1
DR_46732,1708,14871,6,2
DR_53533,1688,15738,5,3
DR_53961,575,1518,2,2
DR_75011,1725,14521,6,3
DR_10563,2067,16765,5,1
DR_75032,1744,19933,6,1
DR_69855,1074,10833,3,2
DR_61128,2007,19207,6,3
DR_46417,1670,16433,4,1
DR_69111,505,1285,2,3
DR_23059,519,1799,2,3
DR_51495,1696,20949,5,2
DR_36515,1700,27314,6,2
DR_13977,630,2000,2,2
DR_56777,596,2057,2,2
DR_44052,700,2259,2,2
DR_56993,693,2129,2,2
DR_43457,1523,12584,4,2
DR_26389,600,1621,2,2
DR_28907,1714,19560,6,1
DR_24376,619,2254,2,2
DR_6652,1742,23309,6,1
DR_74021,941,10141,3,2
DR_61920,1687,24245,6,2
DR_11693,1823,18372,4,2
DR_57156,937,8693,2,2
DR_20591,672,2513,2,2
DR_32136,1702,18648,6,2
DR_67057,676,1907,2,2
DR_37932,548,1924,2,2
DR_72398,955,8019,2,2
DR_67812,541,1640,2,3
DR_13150,588,2178,2,3
DR_42731,551,2838,2,3
DR_41216,545,1533,2,2
DR_20327,1704,14111,6,2
DR_34261,567,1795,2,2
DR_31651,554,1685,2,3
DR_21722,1055,6501,2,2
DR_35821,1722,16031,6,1
DR_12775,546,1863,2,2
DR_28442,795,8293,2,2
DR_19031,1615,13109,4,1
DR_56175,529,1290,2,3
DR_10059,569,2048,2,3
DR_24972,1749,27614,6,1
DR_15920,841,5852,2,3
DR_38347,561,1849,2,3
DR_15771,800,3379,2,3
DR_54947,1681,19095,5,2
DR_35357,1761,24596,6,3
DR_32964,1677,18744,5,2
DR_22649,1692,14789,4,3
DR_56835,609,1815,2,3
DR_66006,1721,19436,6,1
DR_44629,2092,25005,6,3
DR_72443,1404,9385,6,2
DR_69775,566,1019,2,3
DR_11660,2093,20223,5,2
DR_49552,1606,12668,5,3
DR_71229,1634,13160,6,3
DR_63772,2053,20967,6,1
DR_17629,1055,8269,2,3
DR_13103,1724,18605,6,1
DR_62849,1480,14740,6,3
DR_66253,1063,2787,4,1
DR_10395,2023,20584,6,1
DR_20135,854,2034,4,2
DR_53825,577,2808,2,3
DR_27712,1693,19687,6,3
DR_61889,1711,33295,5,1
DR_74260,1752,27052,6,1
DR_52153,566,1885,2,2
DR_50535,1851,6791,4,3
DR_74481,844,3586,2,3
DR_66622,1689,22157,5,2
DR_73638,587,1688,2,2
DR_18782,620,2163,2,2
DR_11849,699,2332,2,2
DR_51934,1760,13963,5,2
DR_5545,526,1668,2,2
DR_47009,903,4360,2,2
DR_54084,565,2230,2,2
DR_63029,541,1432,2,2
DR_31321,566,1658,2,2
DR_32224,539,1551,2,2
DR_63501,662,2705,2,2
DR_13125,569,1512,2,2
DR_67709,1164,2550,3,2
DR_50882,656,2233,2,2
DR_19198,524,1313,2,2
DR_63232,562,1602,2,2
DR_36299,566,1376,2,2
DR_54188,626,1289,2,2
DR_64058,523,1292,2,2
DR_54810,1676,18959,5,2
DR_35223,560,1866,2,3
DR_16566,579,1797,2,3
DR_59013,553,1954,2,3
DR_38843,567,2278,2,3
DR_50220,567,1571,2,2
DR_10664,530,2072,2,2
DR_63727,563,1350,2,2
DR_50126,554,1419,2,2
DR_65608,550,1295,2,3
DR_41380,547,1533,2,3
DR_7060,573,1580,2,2
DR_22780,536,1939,2,3
DR_72429,538,1389,2,3
DR_35991,1718,20545,6,1
DR_12238,595,1900,2,3
DR_48390,576,1516,2,3
DR_73045,560,1545,2,3
DR_43885,677,2507,2,3
DR_25945,1700,29445,6,2
DR_23957,625,2190,2,3
DR_56790,541,1768,2,2
DR_50838,594,1561,2,3
DR_47735,1696,24550,6,1
DR_15431,1711,21145,6,3
DR_17559,550,1559,2,2
DR_18469,528,1610,2,3
DR_38290,2065,26176,5,2
DR_25028,524,1607,2,3
DR_66061,1709,16173,6,1
DR_54307,638,2648,2,3
DR_68330,2023,17135,5,1
DR_57328,2003,11327,5,2
DR_74306,1018,3041,4,3
DR_74903,1722,18625,6,1
DR_57971,2004,19236,5,3
DR_23795,1997,14056,6,2
DR_16005,1722,14069,6,1
DR_64841,543,1217,2,2
DR_54978,768,3812,2,2
DR_75190,536,1477,2,3
DR_39150,954,6521,3,3
DR_6913,575,1607,2,3
DR_56999,555,2124,2,3
DR_73621,1926,24037,6,1
DR_62288,559,2334,2,3
DR_21355,865,2573,3,3
DR_34952,629,2159,2,2
DR_38984,573,1763,2,2
DR_72219,667,2159,2,2
DR_30822,564,1794,2,2
DR_31282,577,1744,2,2
DR_12452,558,1351,2,2
DR_60677,574,1756,2,2
DR_35879,565,1928,2,2
DR_70156,547,1845,2,2
DR_62255,581,1470,2,2
DR_49358,508,1186,2,2
DR_24383,549,2167,2,2
DR_61393,546,1604,2,2
DR_50555,626,2920,2,2
DR_52425,568,2430,2,1
DR_18789,537,1299,2,2
DR_5221,653,2120,2,2
DR_19296,626,2096,2,2
DR_53798,527,1173,2,2
DR_49563,698,2241,2,3
DR_64113,572,1322,2,2
DR_15731,590,2065,2,3
DR_4405,600,2250,2,2
DR_61616,634,1031,2,2
DR_68468,552,2142,2,2
DR_12126,584,2351,2,3
DR_61845,585,2015,2,3
DR_46364,581,1970,2,3
DR_65201,604,1893,2,2
DR_57117,530,1649,2,3
DR_19057,599,2251,2,3
DR_25279,652,2343,2,3
DR_4286,564,1301,2,1
DR_41473,723,2978,2,3
DR_53181,911,6945,4,3
DR_63836,548,1773,2,3
DR_57993,647,2689,2,3
DR_70647,755,2784,2,2
DR_54720,594,2146,2,3
DR_6579,547,1643,2,3
DR_20031,727,8462,2,3
DR_6583,614,2038,2,3
DR_69116,545,1473,2,2
DR_67528,643,2214,2,2
DR_21063,580,1770,2,2
DR_65128,501,1223,2,2
DR_21554,550,1745,2,2
DR_28829,509,1582,2,3
DR_58391,561,2124,2,3
DR_64623,541,1118,2,1
DR_27335,652,3286,2,3
DR_30160,552,1565,2,1
DR_31963,1345,11712,3,2
DR_23240,568,1952,2,2
DR_19113,547,1348,2,2
DR_12090,594,1955,2,3
DR_31444,1708,13841,5,1
DR_67691,576,1894,2,2
DR_20642,764,3080,2,3
DR_29439,557,1459,2,3
DR_21291,1743,25595,5,1
DR_48232,586,1764,2,3
DR_67994,563,2142,2,2
DR_38879,543,1674,2,2
DR_64403,539,1376,2,2
DR_39762,565,2131,2,2
DR_26823,575,1929,2,2
DR_68311,543,1512,2,2
DR_40008,508,1735,2,2
DR_29135,565,1901,2,2
DR_62248,572,1860,2,2
DR_4525,564,1625,2,2
DR_5035,544,1500,2,2
DR_45990,543,1576,2,2
DR_50473,575,1830,2,2
DR_15361,579,1631,2,2
DR_28768,567,2046,2,2
DR_4570,526,1302,2,3
DR_4986,530,1152,2,2
DR_70493,566,1437,2,3
DR_21409,588,2048,2,3
DR_73134,566,1342,2,3
DR_6153,2060,25765,6,1
DR_34832,548,1748,2,1
DR_52750,539,1779,2,1
DR_28557,569,1249,2,2
DR_6445,556,2146,2,2
DR_56677,579,1834,2,2
DR_31139,522,1993,2,2
DR_25246,524,1165,2,2
DR_10822,553,1683,2,2
DR_29594,591,1927,2,3
DR_43748,569,1845,2,3
DR_58227,557,2021,2,2
DR_43335,1755,14586,5,1
DR_50407,538,1990,2,3
DR_11716,1726,14261,5,2
DR_56130,1697,22469,6,1
DR_35530,621,2767,2,2
DR_46289,914,3247,3,1
DR_4485,1657,15094,5,1
DR_48310,2036,14986,5,1
DR_29892,576,1993,2,3
DR_50409,537,1422,2,1
DR_45926,1752,17345,6,1
DR_47700,1684,18382,6,3
DR_41519,575,1869,2,3
DR_55159,979,11404,3,2
DR_4421,2013,21896,5,1
DR_10832,2054,21803,5,2
DR_52522,530,1401,2,2
DR_51968,959,6265,2,3
DR_40299,565,1838,2,3
DR_40949,572,1646,2,3
DR_32131,579,2251,2,2
DR_58945,1664,9060,6,2
DR_33101,1029,7223,2,2
DR_68799,1682,17217,4,3
DR_54100,618,2496,2,3
DR_28435,641,2469,2,2
DR_59411,543,1922,2,2
DR_16217,867,3659,2,2
DR_17832,1115,4144,4,2
DR_46160,1082,2680,3,2
DR_61839,1002,11864,3,2
DR_48520,572,1843,2,2
DR_11623,590,2106,2,2
DR_25744,565,1633,2,2
DR_36320,1522,11052,4,2
DR_40761,1669,27216,5,2
DR_41263,568,1561,2,2
DR_11578,535,1292,2,2
DR_73637,603,1671,2,2
DR_70336,559,1948,2,2
DR_27852,822,731,2,2
DR_35831,1691,21850,6,2
DR_62722,558,1182,2,3
DR_54757,729,2925,2,2
DR_53224,593,2022,2,2
DR_62426,528,1260,2,1
DR_55539,626,2235,2,2
DR_33299,633,2584,2,2
DR_22493,1723,24033,6,1
DR_37521,1691,10054,6,1
DR_54833,1779,13525,6,1
DR_41640,1709,13518,4,2
DR_16870,1701,12163,6,2
DR_14504,1703,19766,6,1
DR_37291,1727,10440,5,3
DR_54579,1133,3090,3,2
DR_65346,1703,15720,4,3
DR_49825,1852,20941,5,1
DR_70969,2014,18165,5,1
DR_45555,659,2627,2,2
DR_5550,1199,2237,3,2
DR_60972,1901,26622,6,1
DR_54578,1753,26688,6,3
DR_58826,1969,8993,4,1
DR_72773,1911,21296,5,1
DR_25634,616,2007,2,2
DR_14648,1742,23940,6,1
DR_73682,540,1751,2,2
DR_33036,1993,14259,6,2
DR_4214,1716,21904,6,1
DR_58770,536,1541,2,2
DR_14041,1708,17837,6,3
DR_55362,2051,18847,5,1
DR_14979,632,1913,2,3
DR_46027,2001,21037,5,1
DR_28908,2013,13745,5,2
DR_57271,1950,12183,5,2
DR_74645,1687,12566,6,2
DR_66362,2047,16230,6,2
DR_20235,2037,24213,5,1
DR_11610,1719,22368,6,2
DR_45077,1707,14492,4,3
DR_59271,1413,12326,6,3
DR_35590,2021,21401,6,1
DR_44590,1956,12533,4,2
DR_72262,605,2169,2,2
DR_16904,511,1421,2,3
DR_59864,578,2271,2,2
DR_35147,619,1866,2,2
DR_13648,1727,20138,5,3
DR_11291,971,1914,3,2
DR_45603,1233,8286,2,2
DR_25539,621,2123,2,3
DR_11570,1678,15444,4,2
DR_50616,920,1725,3,2
DR_32105,1119,10952,3,2
DR_24556,1692,9310,4,2
DR_51187,1705,16675,5,2
DR_16300,1653,11984,5,2
DR_45757,702,6156,2,2
DR_50099,598,2573,2,2
DR_56732,576,1620,2,2
DR_15847,1006,9006,3,2
DR_38970,1669,31531,6,2
DR_31551,1691,9612,4,2
DR_11929,1615,7979,4,2
DR_62565,937,6265,2,2
DR_24559,667,2443,2,1
DR_52646,496,880,2,2
DR_59598,709,512,2,2
DR_69008,1661,14936,5,2
DR_58468,626,1865,2,2
DR_70546,1711,13865,6,1
DR_39051,1632,31535,6,2
DR_67902,574,2347,2,3
DR_14922,1678,17316,5,2
DR_47382,987,2498,4,3
DR_58869,1676,9698,4,3
DR_5294,2022,12469,5,2
DR_62663,1698,21627,6,1
DR_18764,1701,21873,6,1
DR_65639,1709,23427,6,3
DR_49010,1755,23929,6,2
DR_38361,1677,19223,6,3
DR_66679,1983,15455,6,1
DR_61530,764,2789,2,1
DR_50347,1985,15810,5,3
DR_27911,2024,31565,7,1
DR_46491,1697,16717,6,2
DR_51409,1614,9223,5,3
DR_65635,1732,33818,6,1
DR_24084,1733,20590,6,2
DR_69998,673,3350,2,2
DR_61868,1983,20918,5,2
DR_59827,2090,18433,5,1
DR_22396,2004,22904,6,2
DR_16922,1728,10924,5,1
DR_21941,2022,16392,5,2
DR_29095,637,2057,2,2
DR_47553,559,1656,2,2
DR_33538,1553,9831,6,2
DR_18956,2066,20144,5,3
DR_57526,1828,5935,5,3
DR_14195,2052,18075,5,2
DR_61475,1968,13615,4,2
DR_59175,1381,7212,6,3
DR_23411,1623,29840,6,2
DR_38098,1700,15179,6,3
DR_56354,717,6264,2,3
DR_29202,770,5537,2,3
DR_36371,554,1823,2,2
DR_49236,1271,8088,2,1
DR_67916,1666,20727,5,2
DR_46693,1713,12840,5,2
DR_48503,631,2627,2,2
DR_75183,1021,7204,2,2
DR_26973,1653,14861,5,2
DR_41615,1646,11172,5,2
DR_10881,1004,11324,2,1
DR_15236,1726,11109,5,2
DR_47500,527,2237,2,2
DR_12076,574,1673,2,2
DR_66157,942,6364,2,2
DR_67332,1657,9458,4,1
DR_11335,549,2129,2,2
DR_68229,1737,34004,6,1
DR_50075,1603,13323,5,2
DR_35583,655,2493,2,2
DR_28696,1716,22975,6,1
DR_36933,1780,31284,6,1
DR_26741,656,2230,2,3
DR_32911,1671,28116,6,3
DR_60410,1731,26371,6,1
DR_74257,841,3300,3,3
DR_58567,1695,12209,4,1
DR_65875,1744,23752,6,3
DR_30289,633,1857,2,3
DR_41979,542,1274,2,2
DR_30784,1682,10970,6,2
DR_35077,587,1965,2,3
DR_66580,1711,20283,6,1
DR_31882,1975,16361,5,3
DR_50250,1768,30420,6,1
DR_6402,2027,31717,6,2
DR_7100,1712,19642,6,2
DR_63687,1776,16965,5,1
DR_45607,565,1619,2,2
DR_11462,1707,19213,6,3
DR_57591,1716,30562,6,1
DR_24726,601,1208,3,3
DR_65078,1741,20820,6,1
DR_18039,1793,20656,6,1
DR_24093,1975,16277,5,1
DR_71425,1711,12086,6,3
DR_44481,1724,23964,6,1
DR_62878,2019,11785,5,1
DR_42916,2097,24047,5,1
DR_47394,2027,19853,5,1
DR_36815,1724,11618,5,1
DR_41481,2000,28399,6,1
DR_50448,1943,14349,6,1
DR_20976,1732,22311,5,1
DR_45207,2033,18756,6,1
DR_59010,963,2183,4,1
DR_70865,587,2725,2,3
DR_56881,1729,22094,6,2
DR_5743,566,1645,2,2
DR_30583,1750,32434,6,1
DR_33406,632,1966,2,3
DR_26187,803,3154,2,2
DR_48104,646,1748,2,3
DR_71729,1705,18155,5,3
DR_24690,550,2169,2,2
DR_68916,1390,10695,3,2
DR_18162,1206,3228,4,2
DR_7166,1759,30406,6,2
DR_48278,561,1742,2,2
DR_29176,1770,44068,5,2
DR_39715,519,1229,2,2
DR_41224,1999,17547,5,2
DR_21142,857,5313,3,2
DR_22042,1000,2689,3,2
DR_28611,587,1696,2,2
DR_25068,888,2221,3,2
DR_6131,623,2149,2,3
DR_10708,569,1660,2,3
DR_67255,551,1381,2,2
DR_65886,523,1883,2,3
DR_70453,1702,22417,6,1
DR_7473,567,1590,2,3
DR_34674,600,1519,2,3
DR_65533,965,2739,4,3
DR_28613,586,1963,2,3
DR_22651,573,1953,2,3
DR_36030,581,1453,2,2
DR_69236,1743,22828,6,3
DR_41272,1699,11163,5,3
DR_73651,1669,11995,5,1
DR_5122,1704,14337,6,1
DR_6439,846,1900,3,3
DR_52083,1956,18702,6,1
DR_19015,1065,2688,3,3
DR_46264,1712,26244,6,1
DR_54967,1713,23487,6,3
DR_59069,537,1338,2,1
DR_66990,1722,29046,6,1
DR_54582,1748,21996,6,1
DR_67569,538,1871,2,2
DR_62666,966,6019,2,2
DR_47443,1698,22194,6,2
DR_39598,522,1533,2,2
DR_39176,777,1537,3,2
DR_26287,1703,13255,6,2
DR_47263,591,1423,2,2
DR_16921,588,1420,2,2
DR_22233,978,17647,3,2
DR_55315,541,1652,2,2
DR_10331,510,1728,2,1
DR_34644,542,1440,2,2
DR_29664,856,833,3,2
DR_30573,570,2021,2,2
DR_16802,590,2371,2,2
DR_5751,526,1036,2,2
DR_67574,588,1257,2,2
DR_42662,550,1624,2,2
DR_16110,1691,11596,5,2
DR_6290,1745,22023,6,1
DR_65910,805,17381,3,2
DR_70688,570,1443,2,2
DR_24227,970,9862,2,2
DR_58194,758,7794,2,2
DR_14640,1708,19893,6,1
DR_72177,1016,10163,2,2
DR_61136,909,17145,3,2
DR_74889,543,1606,2,2
DR_26443,1677,16654,6,2
DR_62256,1676,11057,5,2
DR_53452,562,1854,2,2
DR_26519,1860,10698,3,1
DR_59463,1394,3682,4,2
DR_64954,634,1898,2,1
DR_29260,1727,10266,5,3
DR_5682,648,2846,2,1
DR_18146,1760,26689,6,1
DR_40824,1574,19474,5,2
DR_23599,785,2670,2,3
DR_69835,934,2218,4,2
DR_55510,1731,20925,6,1
DR_14633,1698,16047,5,1
DR_74397,1693,12470,6,3
DR_22069,612,1914,2,2
DR_24025,1704,23641,6,1
DR_61706,771,1657,2,1
DR_11963,1741,17756,5,2
DR_74245,580,1580,2,2
DR_30687,1747,14468,5,1
DR_10525,981,7478,2,1
DR_74332,537,1615,2,2
DR_70862,1012,7860,2,2
DR_40164,1236,3523,3,2
DR_6935,643,2569,2,2
DR_71367,813,19145,2,2
DR_64374,1688,15697,4,2
DR_36761,1714,12034,5,2
DR_55717,990,7578,2,2
DR_72681,850,10797,3,2
DR_15060,514,1229,2,2
DR_67334,906,2237,3,2
DR_30828,1747,13875,4,2
DR_36551,598,1214,2,2
DR_65968,953,8830,2,3
DR_53643,1194,3256,4,2
DR_44126,536,1490,2,3
DR_56848,549,1504,2,3
DR_69863,1710,22565,6,1
DR_44586,1760,26270,6,2
DR_17332,990,2588,3,3
DR_19203,520,1754,2,3
DR_4263,1693,18497,5,1
DR_26638,1720,14697,4,1
DR_41791,2038,12583,5,1
DR_39721,1740,21626,6,3
DR_31436,1717,15983,5,1
DR_26977,1729,16574,5,1
DR_19712,1709,21994,5,1
DR_5360,1697,13895,5,1
DR_47151,1951,22690,6,2
DR_38935,1738,14012,5,1
DR_70212,1713,14562,6,3
DR_42456,1801,22822,6,3
